"","age","sex","educ","province","vote_liberal","vote_conservative","vote_ndp","vote_bloc","vote_green","vote_people","vote_other"
"374",68,"Female","Undergraduate Degree","Newfoundland and Labrador",0,0,1,0,0,0,0
"375",57,"Female",NA,"Ontario",1,0,0,0,0,0,0
"376",62,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"377",31,"Female","Graduate Degree","Ontario",0,0,1,0,0,0,0
"378",48,"Male","Graduate Degree","British Columbia",1,0,0,0,0,0,0
"379",45,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"380",46,"Male","Graduate Degree","Quebec",0,1,0,0,0,0,0
"381",41,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"382",47,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"383",42,"Male","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"384",58,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"385",34,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"386",68,"Female",NA,"Quebec",0,1,0,0,0,0,0
"387",56,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"388",76,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"389",56,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"390",20,"Female",NA,"Quebec",1,0,0,0,0,0,0
"391",68,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"392",69,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"393",69,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"394",41,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"395",36,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"396",62,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"397",58,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"398",20,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"399",46,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"400",71,"Female","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"401",56,"Female",NA,"Ontario",0,0,0,0,1,0,0
"402",66,"Male",NA,"Quebec",1,0,0,0,0,0,0
"403",63,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"404",71,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"405",37,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"406",57,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"407",73,"Female","Graduate Degree","Ontario",0,1,0,0,0,0,0
"408",60,"Female",NA,"Quebec",0,0,0,1,0,0,0
"409",53,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"410",63,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"411",59,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"412",35,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"413",28,"Female",NA,"Ontario",0,1,0,0,0,0,0
"414",57,"Male",NA,"Quebec",1,0,0,0,0,0,0
"415",56,"Male","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"416",73,"Male","Graduate Degree","Ontario",0,0,1,0,0,0,0
"417",55,"Female","Highschool Diploma","Ontario",0,0,0,0,0,1,0
"418",31,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"419",77,"Male","Graduate Degree","Ontario",0,0,0,0,1,0,0
"420",79,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"421",27,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"422",55,"Female","Highschool Diploma","Nova Scotia",1,0,0,0,0,0,0
"423",64,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"424",77,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"425",63,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"426",43,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"427",85,"Male",NA,"British Columbia",0,0,0,0,1,0,0
"428",45,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"429",66,"Male",NA,"Ontario",1,0,0,0,0,0,0
"430",65,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"431",41,"Male","Highschool Diploma","New Brunswick",0,0,1,0,0,0,0
"432",54,"Female","Undergraduate Degree","Quebec",0,0,0,0,1,0,0
"433",51,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"434",54,"Male",NA,"Ontario",0,1,0,0,0,0,0
"435",50,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"436",70,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"437",57,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"438",72,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"439",64,"Female","Graduate Degree","British Columbia",1,0,0,0,0,0,0
"440",54,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"441",57,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"442",71,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"443",50,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"444",68,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"445",54,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"446",41,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"447",64,"Male",NA,"Ontario",0,1,0,0,0,0,0
"448",39,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"449",32,"Male",NA,"Quebec",0,0,0,1,0,0,0
"450",38,"Male","Undergraduate Degree","Quebec",0,0,1,0,0,0,0
"451",47,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"452",48,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"453",82,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"454",58,"Male","No Highschool Diploma","New Brunswick",1,0,0,0,0,0,0
"455",47,"Female","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"456",68,"Female",NA,"Quebec",0,0,0,0,1,0,0
"457",67,"Male",NA,"Ontario",0,0,0,0,0,1,0
"458",68,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"459",68,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"460",62,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"461",39,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"462",66,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"463",71,"Male","Undergraduate Degree","New Brunswick",0,1,0,0,0,0,0
"464",77,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"465",57,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"466",82,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"467",71,"Male","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"468",66,"Male","Undergraduate Degree","Nova Scotia",1,0,0,0,0,0,0
"469",63,"Female","Undergraduate Degree","Manitoba",1,0,0,0,0,0,0
"470",46,"Male","Undergraduate Degree","Quebec",0,0,0,0,1,0,0
"471",41,"Male",NA,"Quebec",1,0,0,0,0,0,0
"472",50,"Male","Graduate Degree","Ontario",0,0,1,0,0,0,0
"473",56,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"474",66,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"475",43,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"476",26,"Female",NA,"Ontario",0,0,1,0,0,0,0
"477",41,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"478",60,"Male",NA,"Quebec",1,0,0,0,0,0,0
"479",48,"Male","Highschool Diploma","Quebec",0,0,0,0,0,1,0
"480",68,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"481",71,"Male","Undergraduate Degree","Newfoundland and Labrador",0,1,0,0,0,0,0
"482",74,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"483",47,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"484",35,"Female",NA,"Quebec",1,0,0,0,0,0,0
"485",55,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"486",72,"Male",NA,"Quebec",0,0,0,0,0,1,0
"487",66,"Male",NA,"Ontario",1,0,0,0,0,0,0
"488",47,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"489",46,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"490",49,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"491",35,"Female",NA,"Ontario",1,0,0,0,0,0,0
"492",74,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"493",56,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"494",51,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"495",55,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"496",66,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"497",42,"Female",NA,"Ontario",0,0,1,0,0,0,0
"498",52,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"499",59,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"500",76,"Male",NA,"Ontario",0,1,0,0,0,0,0
"501",72,"Male","Highschool Diploma","Nova Scotia",1,0,0,0,0,0,0
"502",63,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"503",77,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"504",72,"Male","Graduate Degree","Quebec",0,1,0,0,0,0,0
"505",89,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"506",52,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"507",68,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"508",76,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"509",51,"Male",NA,"Ontario",1,0,0,0,0,0,0
"510",43,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"511",74,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"512",54,"Female",NA,"Quebec",0,1,0,0,0,0,0
"513",71,"Male","Graduate Degree","Nova Scotia",1,0,0,0,0,0,0
"514",32,"Male","Graduate Degree","Quebec",1,0,0,0,0,0,0
"515",39,"Female","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"516",47,"Female","Undergraduate Degree","Nova Scotia",1,0,0,0,0,0,0
"517",73,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"518",54,"Male","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"519",73,"Male","Highschool Diploma","Newfoundland and Labrador",1,0,0,0,0,0,0
"520",49,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"521",56,"Female",NA,"Quebec",0,0,0,0,0,0,1
"522",67,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"523",74,"Female","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"524",37,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"525",73,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"526",62,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"527",58,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"528",71,"Male",NA,"Ontario",0,1,0,0,0,0,0
"529",64,"Female","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"530",60,"Male","Undergraduate Degree","Nova Scotia",0,1,0,0,0,0,0
"531",46,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"532",79,"Female","Highschool Diploma","Nova Scotia",0,1,0,0,0,0,0
"533",41,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"534",58,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"535",45,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"536",31,"Female","Undergraduate Degree","Quebec",0,0,0,0,1,0,0
"537",74,"Female","No Highschool Diploma","Ontario",0,0,0,0,1,0,0
"538",67,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"539",64,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"540",61,"Female","No Highschool Diploma","Ontario",0,0,1,0,0,0,0
"541",69,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"542",36,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"543",71,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"544",36,"Male","Highschool Diploma","Quebec",0,0,0,0,1,0,0
"545",41,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"546",66,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"547",43,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"548",76,"Male","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"549",64,"Female",NA,"Quebec",1,0,0,0,0,0,0
"550",70,"Female","Graduate Degree","Nova Scotia",0,0,1,0,0,0,0
"551",37,"Female","Highschool Diploma","New Brunswick",1,0,0,0,0,0,0
"552",55,"Female","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"553",33,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"554",34,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"555",63,"Male","Highschool Diploma","New Brunswick",0,1,0,0,0,0,0
"556",52,"Female",NA,"Quebec",0,0,0,1,0,0,0
"557",67,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"558",31,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"559",43,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"560",60,"Female","Highschool Diploma","Newfoundland and Labrador",0,0,1,0,0,0,0
"561",39,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"562",32,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"563",53,"Male",NA,"Ontario",0,0,0,0,1,0,0
"564",37,"Female",NA,"Ontario",0,0,1,0,0,0,0
"565",34,"Female","Graduate Degree","New Brunswick",1,0,0,0,0,0,0
"566",77,"Male","No Highschool Diploma","Quebec",1,0,0,0,0,0,0
"567",37,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"568",58,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"569",57,"Female","No Highschool Diploma","Ontario",0,0,1,0,0,0,0
"570",73,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"571",64,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"572",43,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"573",73,"Female","Highschool Diploma","Nova Scotia",1,0,0,0,0,0,0
"574",51,"Male",NA,"Quebec",0,1,0,0,0,0,0
"575",77,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"576",36,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"577",65,"Female","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"578",56,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"579",34,"Female",NA,"Ontario",0,0,1,0,0,0,0
"580",58,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"581",56,"Male",NA,"Ontario",0,1,0,0,0,0,0
"582",82,"Female","Undergraduate Degree","Quebec",0,0,1,0,0,0,0
"583",45,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"584",53,"Male",NA,"Ontario",0,0,1,0,0,0,0
"585",50,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"586",62,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"587",73,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"588",35,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"589",55,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"590",100,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"591",36,"Female","Graduate Degree","Quebec",0,0,0,1,0,0,0
"592",46,"Female","Undergraduate Degree","Quebec",0,0,0,0,1,0,0
"593",60,"Female","Graduate Degree","Ontario",0,0,1,0,0,0,0
"594",47,"Female",NA,"Quebec",0,0,0,1,0,0,0
"595",53,"Male","Undergraduate Degree","Prince Edward Island",0,0,1,0,0,0,0
"596",46,"Male","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"597",62,"Male","Graduate Degree","Ontario",0,0,0,0,1,0,0
"598",48,"Female","Highschool Diploma","Quebec",0,0,0,0,0,1,0
"599",42,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"600",42,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"601",53,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"602",40,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"603",76,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"604",66,"Female","Highschool Diploma","Quebec",0,0,0,0,0,0,1
"605",46,"Male","Undergraduate Degree","Quebec",0,0,0,0,0,1,0
"606",61,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"607",74,"Male",NA,"Ontario",0,0,1,0,0,0,0
"608",47,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"609",60,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"610",50,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"611",42,"Male","Undergraduate Degree","Quebec",0,0,0,0,0,1,0
"612",56,"Female",NA,"Quebec",0,1,0,0,0,0,0
"613",38,"Female",NA,"Ontario",1,0,0,0,0,0,0
"614",31,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"615",53,"Female",NA,"Ontario",0,0,1,0,0,0,0
"616",58,"Female",NA,"Ontario",1,0,0,0,0,0,0
"617",57,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"618",35,"Female","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"619",67,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"620",75,"Female","No Highschool Diploma","Quebec",1,0,0,0,0,0,0
"621",66,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"622",53,"Male",NA,"Quebec",0,0,0,0,0,1,0
"623",41,"Male","Graduate Degree","Quebec",0,0,1,0,0,0,0
"624",68,"Male",NA,"Ontario",0,1,0,0,0,0,0
"625",51,"Female","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"626",56,"Female","Undergraduate Degree","Newfoundland and Labrador",0,1,0,0,0,0,0
"627",32,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"628",74,"Male","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"629",46,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"630",69,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"631",66,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"632",84,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"633",37,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"634",77,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"635",41,"Female","Undergraduate Degree","Alberta",0,0,1,0,0,0,0
"636",47,"Male","Undergraduate Degree","Quebec",0,0,0,0,1,0,0
"637",23,"Male",NA,"Ontario",0,0,0,0,1,0,0
"638",54,"Female","Undergraduate Degree","Newfoundland and Labrador",0,1,0,0,0,0,0
"639",71,"Female",NA,"Quebec",0,0,0,1,0,0,0
"640",54,"Female",NA,"Ontario",0,1,0,0,0,0,0
"641",72,"Male","No Highschool Diploma","Quebec",0,1,0,0,0,0,0
"642",56,"Male","Highschool Diploma","Quebec",0,0,0,0,0,1,0
"643",24,"Female","Undergraduate Degree","Prince Edward Island",0,0,0,0,1,0,0
"644",54,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"645",73,"Male","Graduate Degree","New Brunswick",1,0,0,0,0,0,0
"646",49,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"647",71,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"648",54,"Male","Highschool Diploma","Quebec",0,0,0,0,1,0,0
"649",68,"Male",NA,"Ontario",1,0,0,0,0,0,0
"650",66,"Female","Undergraduate Degree","Nova Scotia",1,0,0,0,0,0,0
"651",63,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"652",71,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"653",75,"Male","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"654",73,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"655",47,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"656",41,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"657",61,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"658",38,"Female",NA,"Quebec",0,0,1,0,0,0,0
"659",65,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"660",68,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"661",42,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"662",52,"Female",NA,"Ontario",1,0,0,0,0,0,0
"663",62,"Male","No Highschool Diploma","Ontario",1,0,0,0,0,0,0
"664",76,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"665",48,"Female","Undergraduate Degree","Newfoundland and Labrador",1,0,0,0,0,0,0
"666",50,"Female",NA,"Ontario",1,0,0,0,0,0,0
"667",75,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"668",47,"Male","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"669",53,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"670",77,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"671",65,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"672",30,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"673",65,"Male","Graduate Degree","Nova Scotia",1,0,0,0,0,0,0
"674",63,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"675",60,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"676",67,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"677",51,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"678",30,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"679",65,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"680",33,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"681",58,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"682",33,"Male",NA,"Ontario",0,1,0,0,0,0,0
"683",74,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"684",42,"Male","Undergraduate Degree","Newfoundland and Labrador",0,0,1,0,0,0,0
"685",65,"Male","Highschool Diploma","New Brunswick",1,0,0,0,0,0,0
"686",55,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"687",40,"Female","Undergraduate Degree","Newfoundland and Labrador",1,0,0,0,0,0,0
"688",45,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"689",68,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"690",75,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"691",60,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"692",48,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"693",37,"Male",NA,"Quebec",0,0,0,0,0,1,0
"694",65,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"695",65,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"696",61,"Female","Highschool Diploma","Nova Scotia",1,0,0,0,0,0,0
"697",66,"Male","Highschool Diploma","Nova Scotia",0,1,0,0,0,0,0
"698",58,"Female","Undergraduate Degree","New Brunswick",1,0,0,0,0,0,0
"699",47,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"700",62,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"701",41,"Male","Graduate Degree","Ontario",0,0,0,0,0,1,0
"702",60,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"703",52,"Female",NA,"Quebec",0,1,0,0,0,0,0
"704",50,"Male","Highschool Diploma","Quebec",0,0,0,0,1,0,0
"705",33,"Male","Graduate Degree","Quebec",0,1,0,0,0,0,0
"706",60,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"707",76,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"708",67,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"709",67,"Female","Undergraduate Degree","Newfoundland and Labrador",1,0,0,0,0,0,0
"710",43,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"711",71,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"712",44,"Female",NA,"Newfoundland and Labrador",0,0,0,0,1,0,0
"713",75,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"714",72,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"715",44,"Male","Undergraduate Degree","Newfoundland and Labrador",0,1,0,0,0,0,0
"716",65,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"717",61,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"718",71,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"719",46,"Female","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"720",47,"Female","No Highschool Diploma","Quebec",0,1,0,0,0,0,0
"721",46,"Male","Highschool Diploma","Quebec",0,0,0,0,0,1,0
"722",69,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"723",45,"Female",NA,"Quebec",0,0,0,1,0,0,0
"724",41,"Female","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"725",35,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"726",45,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"727",47,"Female",NA,"Quebec",0,0,1,0,0,0,0
"728",42,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"729",65,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"730",34,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"731",60,"Female",NA,"Quebec",0,1,0,0,0,0,0
"732",42,"Female","Undergraduate Degree","New Brunswick",0,1,0,0,0,0,0
"733",36,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"734",73,"Female","Undergraduate Degree","Ontario",0,0,0,0,0,0,1
